postcode,lat,lon
LN12 2JD,53.305255,0.285708
AL4 9PE,51.768584,-0.310782
NE65 8FB,55.307123,-1.797765
DG9 9JB,54.81042,-4.963442
SA61 2HX,51.806751,-4.972794
RG1 5BF,51.44595,-0.955108
SR3 1HT,54.872419,-1.403656
CM22 7QU,51.825628,0.171821
TD9 0DL,55.416922,-2.795111
AB21 0QT,57.320228,-2.247183
S44 6GF,53.22307,-1.303836
LS26 8QW,53.77088,-1.420344
DD11 4TX,56.637493,-2.665156
TW11 0PL,51.428841,-0.347961
SP11 0NP,51.2656,-1.421392
LE17 5QU,52.51075,-1.170242
WR5 2FE,52.181909,-2.186805
CW6 9SA,53.086572,-2.679485
TA24 8HB,51.211218,-3.58937
WA16 6QW,53.330948,-2.399703
BN5 9NB,50.889636,-0.223226
TD10 6XF,55.705608,-2.46765
S12 3JD,53.338077,-1.418477
NW3 2LE,51.554755,-0.156261
DT3 5QB,50.65901,-2.47425
ML2 7AE,55.77278,-3.925712
PA44 7PZ,55.764469,-6.207155
UB8 3NY,51.527008,-0.456098
RG14 7DT,51.3853,-1.321128
NR14 8RB,52.58143,1.327848
DH7 9LT,54.777231,-1.715006
PO40 9QS,50.673275,-1.512678
S44 6UE,53.225279,-1.298707
NE40 4HR,54.961615,-1.790541
SE17 2LE,51.489168,-0.07977
KT6 4EG,51.392728,-0.31079
NP10 9AB,51.586163,-3.040727
BL5 3EL,53.555332,-2.505744
SE26 5EW,51.427544,-0.040292
G41 4AH,55.833163,-4.294412
LE16 7HL,52.489665,-0.905655
WA12 0AA,53.453711,-2.612568
PH33 7AL,56.835979,-5.14687
CH4 8QG,53.176955,-2.922131
SA1 7AU,51.639775,-3.911431
DN9 1LX,53.552843,-0.81184
PO8 0TE,50.924632,-1.013132
CV37 8NW,52.119469,-1.691514
TN11 8QL,51.196793,0.218692
G74 2ET,55.756553,-4.157514
NN3 3ET,52.253878,-0.848721
IV2 3TE,57.463398,-4.1983
ME20 6FG,51.307477,0.445595
AB42 2UL,57.503161,-1.81653
PO30 4EY,50.636918,-1.407818
GU1 1TP,51.246018,-0.55566
TA5 1BT,51.123753,-3.110577
CT10 2NA,51.356686,1.404988
CB3 0ND,52.225833,0.091834
DE23 8EA,52.914538,-1.474633
PL4 9RG,50.37259,-4.128655
CR0 6QZ,51.387529,-0.074096
LA7 7JH,54.213184,-2.805173
SE6 4QA,51.445968,-0.024076
EH4 2GN,55.966797,-3.232279
NE3 3SE,55.008736,-1.659159
BB10 3QT,53.816688,-2.186585
RH10 4HY,51.122557,-0.077621
KA8 9AA,55.47305,-4.623069
IV7 8BZ,57.567018,-4.427731
PL20 6SL,50.540821,-3.978568
G76 7EB,55.784327,-4.282688
SK3 0HW,53.406375,-2.167574
BS13 8DD,51.417885,-2.623614
CR8 2ER,51.331146,-0.113412
KT15 2RJ,51.376224,-0.482096
DD11 5SL,56.591158,-2.520952
KY16 9LX,56.334685,-2.821537
AB13 0HJ,57.104806,-2.234009
SW1X 0JZ,51.497928,-0.161753
DN3 1QT,53.57371,-1.057929
DG7 3NE,55.008121,-4.042575
EX6 8LZ,50.638371,-3.475776
L17 4JH,53.377104,-2.940821
SY3 7EX,52.705368,-2.746259
YO22 5LL,54.412371,-0.719477
TN2 3GG,51.145998,0.275778
B72 1NL,52.556086,-1.819407
TN22 4PR,50.98196,0.138734
TF1 5ES,52.690198,-2.468285
CW2 5SW,53.066822,-2.450782
PH35 4HS,57.067562,-5.087844
BN1 5AL,50.840849,-0.155553
PR3 1PW,53.911865,-2.78167
FK2 8FY,56.06917,-3.775536
KT6 7JS,51.376306,-0.285934
BS23 4XY,51.323127,-2.988012
N5 1TL,51.555331,-0.099964
RG12 8YG,51.392486,-0.769282
TS6 0HN,54.551515,-1.165459
TA11 7DU,51.055413,-2.62625
CV6 7PQ,52.43714,-1.487751
BB11 5RD,53.778282,-2.318662
TN3 0QA,51.152735,0.220053
WF4 3BQ,53.652001,-1.517367
SG8 5UR,52.060468,-0.02254
TW16 7TD,51.421932,-0.424863
EC1R 0BS,51.526012,-0.105308
CM18 6EP,51.762001,0.115899
EH5 1AX,55.977024,-3.222748
HP27 0JN,51.724628,-0.830597
AB31 4AT,57.064679,-2.573627
MK12 5FP,52.065281,-0.805917
WR2 4EG,52.173508,-2.243244
EX31 1RR,51.081714,-4.05785
DD10 0HN,56.799479,-2.330029
BS3 1AX,51.445949,-2.602916
ML5 1JY,55.86222,-4.050611
BN1 6GN,50.842874,-0.142064
LA12 0DE,54.192421,-3.093738
CB23 3NY,52.249345,-0.116245
NE3 1QP,55.002723,-1.604556
G73 1RF,55.827196,-4.224429
G82 3LZ,55.94697,-4.548233
TN11 8NU,51.229816,0.212517
NW3 2AN,51.550937,-0.162848
TS6 9NA,54.562445,-1.142549
CH46 3RN,53.415229,-3.102231
IP2 0PR,52.048822,1.129802
SN3 4UE,51.590881,-1.753808
SY7 0EE,52.302025,-2.909297
SL6 9QD,51.558177,-0.716823
S70 5RR,53.514881,-1.476353
G69 7FN,55.856258,-4.06294
B65 9EE,52.489808,-2.042121
BB9 0NF,53.833626,-2.192466
BS16 7JE,51.486444,-2.474163
IV2 5GL,57.484385,-4.079259
EH54 7FU,55.897387,-3.553703
PH33 6SE,56.71959,-5.230417
KY16 9ND,56.334138,-2.824097
TN26 2NN,51.065169,0.860276
SW11 6JY,51.45588,-0.156678
PR1 4QB,53.761678,-2.673457
PA2 7GD,55.839267,-4.399103
HP1 3HJ,51.760592,-0.482949
HA5 3HZ,51.594861,-0.38512
GU1 2TB,51.246271,-0.54346
NE61 3SX,55.173299,-1.714733
NE32 4LR,54.957092,-1.474269
KY5 0XA,56.174139,-3.241378
BS20 7AB,51.491874,-2.759948
HS9 5UQ,56.955721,-7.480294
TW5 0PY,51.481586,-0.370819
NR11 7DY,52.818373,1.289028
BD20 8RA,53.89873,-2.008212
CO7 0SU,51.813869,1.047765
EX1 2PX,50.729012,-3.508875
AB42 4TN,57.51593,-1.937525
G67 4NT,55.934217,-4.011283
BB4 7NQ,53.700618,-2.282252
N11 3AA,51.616356,-0.147139
TS3 8AE,54.559656,-1.191271
PA13 4LH,55.890886,-4.63321
NN10 0XE,52.277356,-0.595588
WN3 5NP,53.522842,-2.640173
NR12 8LF,52.706127,1.465621
IV18 0JU,57.694162,-4.177145
TN19 7BS,51.00167,0.388752
EX39 1BJ,51.037926,-4.232899
B66 4SH,52.487433,-1.953405
RG4 5LQ,51.465846,-0.955955
AB31 4AT,57.064679,-2.573627
DL12 8EF,54.552098,-1.917609
G63 0XE,56.053678,-4.225811
AB15 8TU,57.162945,-2.218438
E15 1HF,51.548332,0.008179
EX32 9JQ,51.072808,-4.046763
LA6 1NQ,54.178162,-2.719507
E1 4LR,51.520941,-0.044545
PL23 1DT,50.337915,-4.635394
IP14 5LG,52.213275,1.123288
BD13 4DN,53.800223,-1.899001
EH17 8TH,55.905263,-3.128452
PH36 4JY,56.757563,-5.808135
CO16 9DW,51.85901,1.120221
EH12 8AE,55.944654,-3.284959
TS6 9SQ,54.570405,-1.151183
KT12 3JE,51.380632,-0.402442
SW4 7LL,51.462462,-0.131637
CV2 2LR,52.428559,-1.444707
SK7 1SR,53.339215,-2.158629
RH14 9XQ,51.021026,-0.443609
TR11 5AL,50.117991,-5.17877
CR2 6PB,51.362128,-0.09631
EH30 9LN,55.98966,-3.396712
NE16 5BN,54.93861,-1.689674
SK10 3AZ,53.271239,-2.140879
TR18 3QH,50.123834,-5.557801
NE6 5EA,54.988298,-1.572114
SK17 8QU,53.273885,-1.755279
EH45 8BP,55.652409,-3.18316
SA2 7TH,51.626502,-4.041166
EH10 6AA,55.924534,-3.209684
CA20 1HF,54.401953,-3.470234
G61 4HP,55.922894,-4.357241
DD10 0TT,56.841878,-2.287768
IV36 2RB,57.637786,-3.478333
KY10 2PZ,56.214422,-2.735008
EH51 0LD,56.007558,-3.615323
PE11 1GF,52.799098,-0.154303
LL28 5RF,53.231939,-3.793948
GU35 9PJ,51.138519,-0.87203
DG13 0AY,55.151507,-3.006011
LE13 0AP,52.752574,-0.882529
FY4 5EW,53.781332,-3.002869
ST16 1ST,52.821773,-2.142416
TR11 5LQ,50.105005,-5.136661
GU4 7UQ,51.270346,-0.498073
DD9 7QE,56.778389,-2.633757
PE15 9NB,52.541236,0.087568
PA11 3HP,55.853878,-4.591476
TN15 9HH,51.286839,0.286118
EX31 4JL,51.099966,-4.020347
LS29 6FW,53.88407,-1.737543
B78 2JA,52.568732,-1.681318
E3 3ZG,51.525329,-0.00963
BR3 4TP,51.409587,-0.048497
S18 1RZ,53.300253,-1.470788
NE6 5UU,54.992553,-1.565801
BS31 2PS,51.40786,-2.503901
SE22 8JH,51.451202,-0.075995
LS29 8JR,53.928058,-1.81414
SL7 2JE,51.575418,-0.790886
LS16 8JR,53.857212,-1.577997
DH7 0QA,54.820908,-1.748689
TN16 2JT,51.289138,0.018305
DH9 8NE,54.860461,-1.746246
SA6 8NY,51.649792,-3.938107
W4 4AH,51.492221,-0.273191
AL1 4DS,51.758857,-0.329127
NG5 2EU,52.978254,-1.152172
AB15 9ES,57.113931,-2.187206
EC1V 2AD,51.529257,-0.096727
PL26 6DJ,50.301442,-4.802172
LL68 9BP,53.408947,-4.344428
KA26 0SB,55.132481,-4.911202
SY12 0FJ,52.902811,-2.898604
B29 4BU,52.430759,-1.959474
RG17 9PY,51.374284,-1.466888
AB31 6NQ,57.024386,-2.56947
GU20 6JL,51.374884,-0.667715
W3 7SB,51.506951,-0.245852
CA22 2JT,54.476682,-3.539279
EH43 6AS,55.624362,-3.007293
GU14 0JT,51.292826,-0.782188
CT10 2UU,51.364345,1.427039
DE14 3UP,52.782918,-1.674118
SL9 8BE,51.579918,-0.548449
B90 1HX,52.403915,-1.860773
NR31 8HS,52.584751,1.698455
G83 8PS,56.001631,-4.577784
GU51 4EZ,51.277647,-0.858017
NR34 9RZ,52.452747,1.570955
EX39 6HN,50.942325,-4.531751
DD8 2ED,56.645441,-2.864419
SS0 8HH,51.536178,0.686076
DD1 5BB,56.461818,-2.988705
PA10 2AU,55.828717,-4.541082
AB43 6QA,57.623812,-2.214325
YO62 7JF,54.275111,-0.963327
LN11 7LN,53.453749,0.126273
CT18 8JZ,51.137329,1.133752
WR2 6SH,52.210477,-2.274417
CR0 6XD,51.377298,-0.07973
TN30 6LL,51.071938,0.691618
CA7 8EW,54.748892,-3.054734
DT4 7SW,50.621855,-2.448005
PH1 3UY,56.450066,-3.461895
CV47 2YB,52.164288,-1.392667
NN6 7TE,52.342337,-1.136685
GL55 6NL,52.058772,-1.729296
NE47 9PY,54.905008,-2.256716
SR7 0HY,54.84235,-1.369703
MK42 8NP,52.117176,-0.483252
E14 8GB,51.500994,-0.025674
KA9 2LE,55.485276,-4.608749
IV49 9AJ,57.280624,-6.010262
PO5 1PL,50.790318,-1.082671
SA73 1DS,51.714069,-4.989065
TN6 1QR,51.053407,0.150073
SA40 9RL,52.07505,-4.155038
WF8 3BX,53.673507,-1.256791
CB1 7TH,52.181457,0.144502
WS12 0FU,52.702619,-1.975643
SA6 7LL,51.664072,-3.950238
SY11 1RW,52.857904,-3.059626
AB16 7RB,57.164311,-2.171969
CV21 3SB,52.374015,-1.238262
LE5 1FD,52.650142,-1.063115
TQ12 1LZ,50.529395,-3.618464
HA4 0SG,51.5619,-0.394597
BD23 3AN,53.951911,-2.093553
CV37 6PG,52.19096,-1.713954
TD5 7RG,55.629328,-2.416442
CH7 6UL,53.169131,-3.108165
WF1 4GJ,53.698205,-1.482384
WV4 5LF,52.553153,-2.156837
CB24 3AR,52.267729,0.081494
HG5 9EQ,54.016399,-1.468003
EH32 9GJ,55.949336,-2.990014
TD15 1JZ,55.775252,-2.008184
CM3 3AD,51.766973,0.554841
SG18 8JR,52.082617,-0.254349
MK42 0RE,52.117706,-0.445916
EX6 6JU,50.728737,-3.741542
HG2 8AU,53.983231,-1.534211
DL3 9XP,54.527244,-1.596037
RH8 9LT,51.253948,-0.016355
HU5 3QE,53.755024,-0.357357
BR6 8JT,51.375762,0.067074
PA33 1BQ,56.357415,-5.071306
SK11 7UZ,53.244505,-2.149257
HU13 9NH,53.724298,-0.422735
BL1 7QJ,53.606106,-2.430227
ME10 1TZ,51.345926,0.716034
DG5 4DP,54.928807,-3.819539
SK6 4AB,53.413191,-2.091401
E2 8HY,51.529759,-0.075138
DE7 5DT,52.968499,-1.295127
LA5 0AA,54.20131,-2.835541
SW2 3RP,51.446461,-0.123022
CV37 8RG,52.135831,-1.776942
GU33 7DB,51.056434,-0.883
G11 7RB,55.873433,-4.319024
BN11 3DB,50.809681,-0.375966
CA27 0AL,54.48686,-3.589664
DD5 3JG,56.474805,-2.867987
EH25 9NG,55.857533,-3.167373
BH16 6HW,50.761719,-2.092731
SS14 1SW,51.568866,0.494423
S73 0NH,53.515353,-1.411575
SE6 1XP,51.443301,-0.007326
TD1 2JW,55.623196,-2.814638
ST3 7EF,52.966707,-2.109482
HG1 4JY,54.005947,-1.522337
TW16 5PT,51.411633,-0.394862
EX33 2EF,51.112694,-4.152809
NE33 1SE,54.989933,-1.443192
PL9 0BS,50.319931,-4.113208
WD4 8JF,51.71952,-0.444642
IV3 5QP,57.477755,-4.241731
S18 8AB,53.310256,-1.512793
SM5 4LU,51.350564,-0.16276
TR19 7ST,50.145678,-5.672447
LA13 9NY,54.119686,-3.20163
RG8 9AD,51.522534,-1.140352
ME19 4LU,51.273684,0.417647
RH6 0GS,51.165969,-0.185924
NG18 4YT,53.135032,-1.183573
DD5 4DU,56.48573,-2.816274
AB51 7NP,57.151911,-2.582464
IV30 6GU,57.633308,-3.301336
HR9 7YN,51.93197,-2.469175
KY12 9NJ,56.079805,-3.485922
KA12 0XB,55.625392,-4.668017
KA26 0QS,55.101452,-4.765644
HU12 0PJ,53.682702,-0.016225
RG41 3UB,51.415069,-0.858537
S81 8TA,53.324138,-1.143051
BS9 3QS,51.490424,-2.624762
AB41 6QZ,57.30642,-2.127437
GL52 6HN,51.891236,-2.062044
DY8 4EH,52.471134,-2.145651
ML1 3NT,55.797761,-4.007846
DD11 3FE,56.564357,-2.615485
LL15 2BB,53.082164,-3.372305
NG32 2JL,52.989927,-0.680998
TD9 9EE,55.423236,-2.785884
PE19 7AL,52.224907,-0.280063
B38 9QS,52.397018,-1.930515
HG2 8QE,53.986613,-1.507774
PO20 2EE,50.854393,-0.710779
DE22 2DZ,52.953756,-1.484343
B66 1BA,52.500426,-1.969457
PA30 8ES,55.975261,-5.452442
SO53 1JP,50.996175,-1.390833
SE14 6RH,51.466914,-0.036532
KT22 0PB,51.342273,-0.360363
SY8 4AN,52.310774,-2.705968
SE15 4DX,51.464297,-0.072781
CW6 0LS,53.183313,-2.67832
EH40 3DU,56.011528,-2.663674
NE6 5AX,54.981397,-1.590515
AB52 6HE,57.343542,-2.608026
BH13 7PJ,50.695621,-1.930897
CV34 5PQ,52.288171,-1.561168
S75 1AL,53.567278,-1.502358
HG4 3NU,54.147592,-1.646379
KT15 1EB,51.358165,-0.507167
SM3 8LE,51.371408,-0.22576
G41 3NS,55.827806,-4.286257
TA6 6FQ,51.10981,-2.996419
EH21 8GU,55.934312,-3.00409
EX36 4HP,51.017719,-3.856251
TQ4 7JX,50.41613,-3.561969
RG12 9SP,51.404774,-0.743433
HA0 1JG,51.535036,-0.294872
N1 7DE,51.536404,-0.09493
DD11 4RG,56.584489,-2.599348
KY2 6SN,56.134536,-3.190767
NN15 5LR,52.366929,-0.676336
KY10 3XN,56.279396,-2.59525
BN13 3AY,50.844603,-0.411345
LE7 9RX,52.629537,-1.031804
BS26 2JH,51.286368,-2.813856
EX34 0LB,51.195263,-4.013428
GL5 4PB,51.751436,-2.250706
AB42 0NS,57.432486,-1.822213
LE3 3PY,52.619484,-1.212228
E9 5NX,51.546491,-0.025868
NR33 0LB,52.458914,1.736548
OL8 4DY,53.526942,-2.127865
AB42 1NN,57.515081,-1.787826
HA1 2TJ,51.586946,-0.332886
BS27 3NA,51.27586,-2.776166
ST6 7HR,53.061271,-2.194879
WA8 9FB,53.389417,-2.733379
EH17 8WN,55.896979,-3.165039
TN16 3QR,51.307402,0.025664
PH22 1UF,57.204114,-3.820451
PR2 3UA,53.777854,-2.736464
CM3 4AZ,51.732143,0.558557
LN13 0HY,53.283276,0.183391
BD9 6FA,53.815317,-1.818104
G61 1BW,55.90651,-4.327478
OX16 0XF,52.068246,-1.367228
SA3 4SX,51.57043,-4.015641
HP17 8PB,51.804532,-0.859984
CR3 6PQ,51.293787,-0.070764
NE43 7EP,54.941156,-1.898383
ML12 6FA,55.641293,-3.465316
TD5 7PH,55.61986,-2.559838
M35 0JU,53.498991,-2.162151
PR7 5NZ,53.634742,-2.711253
DE15 9WQ,52.776807,-1.646472
BN24 5FH,50.817381,0.299161
LS24 9GA,53.836012,-1.205888
CB9 7NW,52.093754,0.482696
RG42 4NQ,51.412667,-0.794549
YO21 2DB,54.462232,-0.94477
AL7 2PZ,51.799942,-0.160115
M30 8HG,53.491615,-2.373374
PA23 8FB,55.958027,-4.917182
WN6 8JR,53.561958,-2.663621
SY5 0SR,52.566828,-2.880464
PE33 0QN,52.713465,0.425919
TR11 2EL,50.155616,-5.081251
EH49 6NA,55.971465,-3.556372
KT1 2EN,51.400641,-0.305186
CB24 3DW,52.282281,0.03856
PA10 2EH,55.83364,-4.550762
HG3 2FA,54.022406,-1.563223
PO30 2PN,50.688219,-1.267946
HU18 1TR,53.901437,-0.165476
M41 0SA,53.455746,-2.344853
CA5 7LP,54.843592,-2.983498
TR13 9LL,50.090421,-5.317098
PE22 9ND,53.034173,0.096239
BH21 1BJ,50.796879,-1.980963
WF16 9AA,53.716719,-1.675911
S25 4GD,53.359631,-1.211459
KY4 9AG,56.110537,-3.357058
RH13 0TD,51.065922,-0.380862
HA1 1SY,51.58557,-0.337974
BA3 3EU,51.283869,-2.461162
DD11 4RG,56.584489,-2.599348
S20 4HU,53.32061,-1.350095
CV6 5FH,52.424272,-1.49987
OX2 6JH,51.766558,-1.265755
BL8 1UG,53.604911,-2.321389
E8 3PE,51.541796,-0.058144
PL6 8TN,50.409006,-4.101589
SL5 8RU,51.421507,-0.713402
LE17 5DG,52.483236,-1.25334
CM1 1HL,51.735224,0.471258
WN7 5FS,53.500729,-2.529832
RH10 1DB,51.112996,-0.190243
TQ13 8QG,50.67123,-3.796177
CB8 0SS,52.251507,0.398078
EH14 3DF,55.909858,-3.2836
CV6 6AB,52.456167,-1.490555
GU34 1EE,51.135616,-0.988117
NG15 7TQ,53.039095,-1.197661
CV37 8NW,52.119469,-1.691514
RH6 9DD,51.167571,-0.149787
BD22 9DL,53.83525,-1.934943
B24 8AR,52.519533,-1.844787
DT11 0NB,50.845955,-2.236598
RH20 4BJ,50.931248,-0.453293
CA2 4HB,54.8816,-2.922726
YO62 6RQ,54.236474,-0.877794
SE1 2PP,51.502897,-0.074135
WN3 5BN,53.539433,-2.636998
DE55 6PA,53.153172,-1.414097
DG8 9DZ,54.864541,-4.442816
ST2 8HA,53.033984,-2.133899
EH53 0QF,55.902992,-3.440072
TQ7 1JZ,50.276716,-3.771974
LS29 7NX,53.909522,-1.75245
TS9 7EF,54.448038,-1.156196
N4 1JF,51.580719,-0.093998
CF11 7DH,51.464544,-3.18175
NW9 8YE,51.582965,-0.2673
ME15 8UE,51.262315,0.569643
LL16 3NR,53.179617,-3.423957
DD9 6UH,56.689141,-2.610772
N22 7DA,51.600657,-0.118635
SW7 4TF,51.493255,-0.181014
B46 2JG,52.522184,-1.679215
IV30 8PW,57.634471,-3.211754
CT10 2ES,51.351668,1.431149
G69 7BQ,55.846386,-4.123162
SG19 2RU,52.129472,-0.210974
PO38 3EL,50.621436,-1.224651
IV31 6TB,57.715669,-3.303704
SL1 3GQ,51.514902,-0.603682
PA10 2EU,55.834786,-4.538379
BD23 6RU,53.979876,-1.982464
LL14 4AB,53.031486,-3.022601
SW4 0LP,51.466124,-0.144243
BA15 1RJ,51.351926,-2.256271
PE21 7LA,52.967709,-0.04108
CM7 9SE,51.897128,0.568983
CW5 6JJ,53.069313,-2.510969
CV2 2ES,52.428119,-1.441066
DE56 0TH,53.002261,-1.471469
GL15 4AQ,51.773625,-2.461371
EH39 5PE,56.032795,-2.681868
NE29 0HH,55.011631,-1.452196
N1 7ND,51.529041,-0.089136
DG1 4AB,55.058942,-3.574448
SE14 6TZ,51.474782,-0.030564
E17 8BJ,51.574654,-0.029483
AB23 8FX,57.197346,-2.102105
TN3 0JF,51.133288,0.205026
EX4 2ER,50.731569,-3.553238
NP20 2SR,51.576261,-3.00192
TR3 6EP,50.232523,-5.069674
PE3 9QL,52.576403,-0.285436
KA23 9QA,55.699764,-4.902715
DE65 6FR,52.836805,-1.54392
CA2 6LR,54.876672,-2.962465
WD23 4NT,51.643797,-0.355401
PE13 4AP,52.652181,0.10277
WS15 1HF,52.751042,-1.942572
IV19 1LA,57.835547,-4.175159
EH51 9JE,56.004864,-3.606277
LN2 3QH,53.305403,-0.476105
NG10 3LQ,52.886781,-1.294476
CB4 3ND,52.223691,0.107605
WR13 6AS,52.017051,-2.311977
B63 2PL,52.465609,-2.087477
OX5 2SL,51.823753,-1.236329
AL7 4SG,51.785085,-0.204632
LS29 0EP,53.95804,-1.85962
NN7 2BE,52.183631,-0.801168
CW8 1QR,53.243576,-2.549007
NW3 2LN,51.554646,-0.163495
SW1X 8RH,51.501882,-0.156901
DG13 0AY,55.151507,-3.006011
SM2 5TH,51.354775,-0.181998
PH2 6HY,56.483845,-3.30675
SA18 2UR,51.804239,-3.971571
CA25 5SW,54.527791,-3.530523
B11 3AF,52.444933,-1.857731
CH4 7FD,53.168297,-2.903277
SA17 5JD,51.748673,-4.341581
AB39 2XP,56.9383,-2.235215
G84 9PU,56.012466,-4.742904
EH29 9LD,55.959665,-3.398386
PL12 6NS,50.440984,-4.209185
EH34 5HG,55.900479,-2.838082
NR31 7EP,52.567769,1.712872
LA23 1HQ,54.389616,-2.916224
G13 1FG,55.885139,-4.343182
S12 4JB,53.346871,-1.37792
SY18 6JT,52.424005,-3.471217
AB32 6QP,57.162789,-2.286934
LE15 6EG,52.671032,-0.722793
DL5 4SZ,54.636028,-1.572518
SE21 8JD,51.441756,-0.104495
SK10 5SJ,53.306077,-2.116907
TN39 4BB,50.853652,0.471447
BR5 1AA,51.38637,0.06475
EH3 8ER,55.947808,-3.210923
ST15 8UJ,52.919873,-2.134125
WA15 8BW,53.380187,-2.329359
NN6 6ND,52.375948,-1.121709
SL5 0LH,51.397576,-0.61375
AB52 6TW,57.347557,-2.608776
DN37 0HH,53.512141,-0.100576
SK22 1AS,53.379931,-1.982478
NE61 6BF,55.182133,-1.640267
TR3 6QY,50.224731,-5.062168
CM77 8BE,51.895173,0.65581
SK15 1TJ,53.479615,-2.064844
YO13 9AR,54.226816,-0.593716
EX17 5HY,50.773872,-3.729067
BR3 4XD,51.410564,-0.033756
DY1 1AG,52.51248,-2.086475
YO21 3LR,54.48786,-0.639762
G3 7AW,55.865698,-4.276033
NG17 8BN,53.099899,-1.261648
OL7 9TF,53.504966,-2.098715
BS37 4PA,51.531206,-2.414353
WS15 1ET,52.744651,-1.924425
PL19 9HZ,50.548153,-4.137288
YO51 9RS,54.05831,-1.364753
PA35 1JJ,56.433087,-5.232811
SE13 6DG,51.457361,-0.009679
ML12 6JU,55.595737,-3.61311
NR19 1LH,52.665798,0.933749
DD5 3FT,56.486963,-2.870071
KA15 2ER,55.751735,-4.626851
OX29 9QQ,51.836842,-1.531474
PO3 6LL,50.812698,-1.059678
DH4 4YB,54.858457,-1.480584
NN11 0GG,52.277333,-1.161298
SY23 2JA,52.4204,-4.079384
EH22 1FY,55.913042,-3.101929
LS24 9GA,53.836012,-1.205888
IV54 8XA,57.398835,-5.599141
E11 2FA,51.576817,0.02893
BA7 7FP,51.094557,-2.522451
HG4 2NL,54.122774,-1.529741
LL28 4NW,53.312217,-3.741925
SE23 3RF,51.455966,-0.046488
GU34 1GR,51.149107,-0.990824
WD6 5BW,51.674226,-0.276373
GL1 2PG,51.867151,-2.250202
PA23 7UJ,55.880753,-5.024982
GL52 3PU,51.942937,-2.026925
WF15 6LR,53.717321,-1.697668
UB8 1GN,51.550496,-0.469164
LL40 2TY,52.755457,-3.826997
AB56 4NX,57.700768,-2.859953
OL16 4NE,53.598663,-2.095595
DY12 2UT,52.358748,-2.360178
TD15 2PL,55.658431,-1.887098
HG3 2XN,54.000343,-1.557955
GL6 6HJ,51.758419,-2.252121
TD6 0EX,55.565765,-2.630786
B17 8EP,52.480451,-1.962395
DE73 8AL,52.803488,-1.391159
HU17 9UR,53.855584,-0.422282
DH7 8TQ,54.755466,-1.634501
PE12 8JQ,52.823609,0.053579
HP13 5BA,51.645132,-0.735427
CH7 6UL,53.169131,-3.108165
BD24 9JN,54.072343,-2.281365
LS25 5AQ,53.777872,-1.255631
PO37 7PR,50.630903,-1.194171
GL1 5QE,51.852237,-2.2534
ML1 4GR,55.806931,-3.962058
HX7 7ND,53.749727,-2.020495
CF32 0SB,51.461934,-3.590955
PL8 1HR,50.314345,-4.008778
AB53 4HL,57.502968,-2.537606
EH22 3FY,55.888178,-3.092
BA12 8LX,51.20133,-2.190897
CV34 5DT,52.290579,-1.597038
SL7 2JT,51.570968,-0.792693
HR2 0ES,51.949329,-2.890155
LE12 9DF,52.766664,-1.287282
GU28 0QX,50.982787,-0.607737
HP27 0JH,51.725474,-0.828354
DN16 3QH,53.557735,-0.64722
EH8 7LL,55.947979,-3.139797
OX5 1SY,51.824103,-1.293926
BS4 1FL,51.422011,-2.583474
KY3 0DR,56.061374,-3.238586
TA4 1PW,51.024635,-3.248885
M19 3JA,53.444409,-2.177706
EH54 7BB,55.888584,-3.537303
GL16 7JG,51.794174,-2.599909
EH10 6XF,55.904326,-3.198626
RG29 1SX,51.219012,-0.945568
G51 2QA,55.857032,-4.303649
YO51 9PH,54.076104,-1.406939
ST13 7RZ,53.130712,-1.938593
NE2 2HH,54.995772,-1.600326
LS10 2PY,53.77792,-1.525089
BB1 9QR,53.774184,-2.475947
DE4 3BX,53.133815,-1.545281
FK10 2AJ,56.11941,-3.793445
HX3 8FD,53.719467,-1.803316
EX8 2PQ,50.626142,-3.38249
HP13 6AR,51.625953,-0.735118
BR1 5RG,51.429345,-0.003646
CV37 9LS,52.200904,-1.729488
GL6 6RG,51.802445,-2.207554
NE40 3QH,54.976805,-1.762934
ME17 3UT,51.23899,0.572685
OX14 4QN,51.643707,-1.208632
BH17 8BL,50.751981,-1.953212
PL20 7TF,50.508249,-4.093468
CR2 7EA,51.364226,-0.08927
WR15 8QR,52.281888,-2.487168
SY19 7AS,52.587476,-3.638495
IV21 2DS,57.763929,-5.794681
EN5 5RU,51.652352,-0.197959
W1W 6TW,51.52014,-0.140708
EH46 7JJ,55.75291,-3.348225
AB23 8XR,57.250489,-2.061782
CH1 2DP,53.188086,-2.893217
PA20 0HW,55.837407,-5.056795
CA28 8UT,54.56741,-3.549409
DN4 9LN,53.495532,-1.176772
BR8 7JZ,51.401057,0.179825
EH14 2NW,55.921673,-3.273333
WF14 8BT,53.673003,-1.695336
CV47 8NG,52.252661,-1.32393
YO21 3JF,54.490412,-0.632591
FK21 8XA,56.465796,-4.321127
NE5 3NH,54.990179,-1.664755
DD5 3UJ,56.483753,-2.849891
S7 1GS,53.359496,-1.482706
RG40 1DQ,51.414589,-0.837123
EH40 3DG,55.990588,-2.653671
YO61 1HS,54.08298,-1.135003
HA6 1PY,51.608836,-0.407601
RH17 7PJ,50.990297,-0.056073
G82 5HP,55.951028,-4.606393
KA26 0QT,55.097192,-4.761912
FK7 9QB,56.086473,-3.953443
MK41 6HE,52.16591,-0.488162
CV10 8ER,52.519211,-1.492007
